ID,plan_start_date,plan_end_date,plan_id,Price,period,next_start,plan_duration,daily_price,days_in_plan
10208169,19/10/22,18/01/23,Basic,$1574.25,quarterly,,91,17.29945055,91
10208176,02/08/22,01/11/22,Basic,$1299,quarterly,15/11/22,91,14.27472527,91
10208176,15/11/22,14/02/23,Basic,$1599,quarterly,,91,17.57142857,91
10208178,12/10/22,11/01/23,Basic,$1574.25,quarterly,,91,17.29945055,91
10208186,06/08/22,05/11/22,Basic,$1299,quarterly,25/11/22,91,14.27472527,91
10208186,25/11/22,25/11/23,Standard,$4499.5,yearly,,365,12.32739726,113
10208196,30/07/22,29/10/22,Basic,$1299,quarterly,,91,14.27472527,91
10208239,01/08/22,31/10/22,Basic,$1299,quarterly,02/08/22,91,14.27472527,0
10208239,02/08/22,01/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10208243,07/08/22,06/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10208253,08/08/22,07/11/22,Basic,$1299,quarterly,10/08/22,91,14.27472527,1
10208253,10/08/22,10/08/23,Standard,$8999,yearly,,365,24.65479452,220
10208258,31/07/22,31/07/23,Basic,$3999,yearly,,365,10.95616438,230
10208283,12/08/22,12/08/23,Standard,$8999,yearly,,365,24.65479452,218
10208284,07/08/22,06/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10208308,01/08/22,31/10/22,Standard,$2999,quarterly,10/11/22,91,32.95604396,91
10208308,10/11/22,09/02/23,Standard,$3199,quarterly,,91,35.15384615,91
10208324,04/08/22,03/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10208328,01/08/22,31/10/22,Standard,$2999,quarterly,02/11/22,91,32.95604396,91
10208328,02/11/22,01/02/23,Standard,$2999.25,quarterly,,91,32.95879121,91
10208332,07/08/22,06/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10208361,09/08/22,08/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10208363,01/08/22,31/10/22,Basic,$1299,quarterly,,91,14.27472527,91
10208372,12/08/22,11/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10208372,01/08/22,31/10/22,Standard,$2999,quarterly,,91,32.95604396,91
10208373,08/08/22,08/08/23,Standard,$8999,yearly,,365,24.65479452,222
10208393,08/08/22,07/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10208454,03/08/22,02/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10208474,18/08/22,17/08/23,Premium,$29999,yearly,,364,82.41483516,212
10208474,16/08/22,15/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10208489,01/08/22,31/10/22,Standard,$2999,quarterly,07/01/23,91,32.95604396,91
10208489,07/01/23,08/04/23,Standard,$3199,quarterly,,91,35.15384615,70
10208492,02/08/22,01/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10208528,07/08/22,07/08/23,Basic,$3999,yearly,08/08/22,365,10.95616438,0
10208528,08/08/22,08/08/23,Standard,$8999,yearly,,365,24.65479452,222
10208540,16/08/22,15/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10208544,23/11/22,22/02/23,Basic,$1599,quarterly,08/12/22,91,17.57142857,14
10208544,08/12/22,09/03/23,Standard,$3199,quarterly,,91,35.15384615,91
10208560,23/08/22,23/11/22,Standard,$2999,quarterly,,92,32.59782609,92
10208564,12/08/22,09/08/23,Premium,$29999,yearly,,362,82.87016575,218
10208600,05/08/22,04/11/22,Basic,$1299,quarterly,04/11/22,91,14.27472527,90
10208600,04/11/22,03/02/23,Basic,$1574.25,quarterly,,91,17.29945055,91
10208600,05/08/22,05/08/23,Standard,$8999,yearly,,365,24.65479452,225
10208605,08/08/22,07/11/22,Basic,$1299,quarterly,20/12/22,91,14.27472527,91
10208605,20/12/22,21/03/23,Basic,$1599,quarterly,,91,17.57142857,88
10208608,11/08/22,10/11/22,Standard,$2999,quarterly,09/11/22,91,32.95604396,89
10208608,09/11/22,08/02/23,Basic,$2099,quarterly,,91,23.06593407,91
10208609,09/10/22,09/10/23,Basic,$4499.25,yearly,09/12/22,365,12.32671233,60
10208609,09/12/22,09/12/23,Standard,$8999,yearly,,365,24.65479452,99
10208612,08/08/22,07/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10208640,08/08/22,08/08/23,Standard,$8999,yearly,,365,24.65479452,222
10208641,04/08/22,03/11/22,Basic,$1299,quarterly,09/08/22,91,14.27472527,4
10208641,09/08/22,08/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10208648,09/08/22,08/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10208667,23/08/22,23/08/23,Standard,$8999,yearly,,365,24.65479452,207
10208687,22/08/22,21/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10208702,21/08/22,20/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10208708,04/08/22,03/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10208708,23/08/22,22/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10208709,29/08/22,28/11/22,Basic,$1299,quarterly,18/09/22,91,14.27472527,19
10208709,18/09/22,18/12/22,Standard,$3999,quarterly,,91,43.94505495,91
10208712,01/10/22,31/12/22,Standard,$2999.25,quarterly,09/01/23,91,32.95879121,91
10208712,09/01/23,10/04/23,Standard,$3199,quarterly,,91,35.15384615,68
10208713,04/08/22,03/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10208725,09/10/22,08/01/23,Standard,$2999.25,quarterly,,91,32.95879121,91
10208725,05/08/22,05/08/23,Standard,$8999,yearly,,365,24.65479452,225
10208726,18/11/22,16/11/23,Premium,$29999,yearly,,363,82.64187328,120
10208726,03/10/22,02/01/23,Basic,$1574.25,quarterly,,91,17.29945055,91
10208727,15/08/22,14/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10208756,05/08/22,04/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10208766,08/08/22,07/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10208773,09/08/22,08/11/22,Standard,$2999,quarterly,08/11/22,91,32.95604396,90
10208773,08/11/22,08/11/23,Basic,$5999,yearly,,365,16.43561644,130
10208782,27/11/22,26/02/23,Premium,$4999.5,quarterly,,91,54.93956044,91
10208797,03/08/22,02/11/22,Standard,$2999,quarterly,03/11/22,91,32.95604396,91
10208797,03/11/22,02/02/23,Standard,$2999.25,quarterly,,91,32.95879121,91
10208803,04/08/22,04/11/22,Basic,$1299,quarterly,07/08/22,92,14.11956522,2
10208803,07/08/22,06/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10208827,10/08/22,09/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10208836,04/08/22,03/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10208836,24/08/22,23/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10208840,05/08/22,04/11/22,Standard,$2999,quarterly,14/11/22,91,32.95604396,91
10208840,14/11/22,13/02/23,Standard,$3199,quarterly,,91,35.15384615,91
10208870,04/09/22,04/12/22,Basic,$1299,quarterly,,91,14.27472527,91
10208913,06/08/22,16/09/22,Premium,$10499,quarterly,12/10/22,41,256.0731707,41
10208913,12/10/22,11/01/23,Premium,$13999,quarterly,25/11/22,91,153.8351648,43
10208913,25/11/22,25/11/23,Premium,$14999.5,yearly,,365,41.09452055,113
10208917,21/08/22,20/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10208944,18/01/23,18/01/24,Standard,$8999,yearly,,365,24.65479452,59
10208947,09/08/22,08/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10208975,29/08/22,29/08/23,Premium,$29999,yearly,,365,82.1890411,201
10208990,13/09/22,13/12/22,Standard,$3999,quarterly,,91,43.94505495,91
10208991,06/08/22,05/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10209018,10/08/22,26/09/22,Premium,$10499,quarterly,,47,223.3829787,47
10209022,17/08/22,16/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10209027,12/08/22,11/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10209041,09/08/22,08/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10209049,01/11/22,31/01/23,Standard,$2999.25,quarterly,,91,32.95879121,91
10209070,13/08/22,12/11/22,Basic,$1299,quarterly,12/11/22,91,14.27472527,90
10209070,12/11/22,11/02/23,Basic,$1599,quarterly,,91,17.57142857,91
10209070,16/08/22,19/09/22,Premium,$10499,quarterly,19/09/22,34,308.7941176,33
10209070,19/09/22,19/12/22,Premium,$13999,quarterly,,91,153.8351648,91
10209077,12/08/22,11/11/22,Standard,$2999,quarterly,11/11/22,91,32.95604396,90
10209077,11/11/22,10/02/23,Standard,$3199,quarterly,,91,35.15384615,91
10209106,07/08/22,06/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10209118,13/08/22,12/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10209128,06/08/22,05/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10209150,18/10/22,18/10/23,Basic,$4499.25,yearly,20/10/22,365,12.32671233,1
10209150,20/10/22,20/10/23,Standard,$11999,yearly,,365,32.8739726,149
10209159,13/08/22,12/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10209162,18/08/22,18/08/23,Standard,$8999,yearly,,365,24.65479452,212
10209173,08/08/22,07/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10209182,04/09/22,04/09/23,Standard,$8999,yearly,,365,24.65479452,195
10209198,24/08/22,23/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10209201,18/08/22,17/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10209225,06/10/22,05/01/23,Standard,$3999,quarterly,,91,43.94505495,91
10209228,06/08/22,05/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10209230,12/08/22,11/11/22,Standard,$2999,quarterly,05/11/22,91,32.95604396,84
10209230,05/11/22,04/02/23,Standard,$2999.25,quarterly,,91,32.95879121,91
10209234,21/08/22,20/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10209236,07/08/22,06/11/22,Standard,$2999,quarterly,29/11/22,91,32.95604396,91
10209236,29/11/22,29/11/23,Standard,$4499.5,yearly,,365,12.32739726,109
10209250,18/08/22,18/08/23,Premium,$29999,yearly,,365,82.1890411,212
10209276,15/08/22,14/11/22,Standard,$2999,quarterly,16/01/23,91,32.95604396,91
10209276,16/01/23,17/04/23,Standard,$3199,quarterly,,91,35.15384615,61
10209276,15/08/22,14/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10209299,26/08/22,25/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10209306,08/08/22,08/08/23,Standard,$8999,yearly,,365,24.65479452,222
10209344,07/08/22,07/08/23,Basic,$3999,yearly,,365,10.95616438,223
10209349,08/08/22,08/08/23,Standard,$8999,yearly,,365,24.65479452,222
10209366,08/08/22,08/08/23,Standard,$8999,yearly,,365,24.65479452,222
10209372,23/11/22,22/02/23,Basic,$1599,quarterly,,91,17.57142857,91
10209380,15/08/22,14/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10209386,08/08/22,07/11/22,Standard,$2999,quarterly,02/10/22,91,32.95604396,54
10209386,02/10/22,01/01/23,Premium,$13999,quarterly,05/01/23,91,153.8351648,91
10209386,05/01/23,06/04/23,Standard,$3199,quarterly,,91,35.15384615,72
10209392,16/08/22,15/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10209402,08/08/22,07/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10209426,09/08/22,08/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10209433,13/08/22,12/11/22,Standard,$2999,quarterly,05/12/22,91,32.95604396,91
10209433,05/12/22,06/03/23,Standard,$3199,quarterly,,91,35.15384615,91
10209444,17/10/22,13/10/23,Premium,$39999,yearly,,361,110.800554,152
10209447,08/08/22,07/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10209447,08/08/22,07/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10209457,09/08/22,08/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10209460,12/08/22,07/11/22,Premium,$10499,quarterly,,87,120.6781609,87
10209474,23/08/22,23/08/23,Basic,$3999,yearly,,365,10.95616438,207
10209491,09/08/22,08/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10209507,12/08/22,12/08/23,Basic,$3999,yearly,,365,10.95616438,218
10209530,27/11/22,27/11/23,Standard,$4499.5,yearly,10/01/23,365,12.32739726,43
10209530,10/01/23,11/04/23,Premium,$9999,quarterly,,91,109.8791209,67
10209532,09/08/22,08/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10209545,25/08/22,24/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10209563,09/08/22,08/11/22,Standard,$2999,quarterly,02/11/22,91,32.95604396,84
10209563,02/11/22,01/02/23,Standard,$2999.25,quarterly,,91,32.95879121,91
10209578,09/08/22,10/11/22,Basic,$1299,quarterly,,93,13.96774194,93
10209580,15/08/22,14/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10209581,16/08/22,15/11/22,Standard,$2999,quarterly,15/11/22,91,32.95604396,90
10209581,15/11/22,14/02/23,Standard,$3199,quarterly,,91,35.15384615,91
10209584,09/08/22,08/11/22,Standard,$2999,quarterly,08/11/22,91,32.95604396,90
10209584,08/11/22,07/02/23,Standard,$3999,quarterly,,91,43.94505495,91
10209602,12/08/22,11/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10209603,12/08/22,08/11/22,Premium,$10499,quarterly,,88,119.3068182,88
10209605,23/08/22,09/08/23,Premium,$29999,yearly,,351,85.46723647,207
10209606,14/09/22,14/09/23,Basic,$5999,yearly,,365,16.43561644,185
10209621,15/08/22,14/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10209622,22/08/22,22/08/23,Basic,$3999,yearly,,365,10.95616438,208
10209656,10/08/22,09/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10209681,17/08/22,16/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10209686,17/08/22,16/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10209695,10/08/22,10/08/23,Basic,$3999,yearly,,365,10.95616438,220
10209697,10/08/22,10/08/23,Standard,$8999,yearly,,365,24.65479452,220
10209705,11/08/22,10/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10209723,15/08/22,14/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10209727,20/08/22,19/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10209739,10/08/22,09/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10209751,16/08/22,16/08/23,Basic,$3999,yearly,,365,10.95616438,214
10209763,16/08/22,16/08/23,Standard,$8999,yearly,25/11/22,365,24.65479452,100
10209763,25/11/22,25/11/23,Premium,$14999.5,yearly,,365,41.09452055,113
10209771,11/08/22,10/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10209775,19/08/22,18/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10209829,20/08/22,19/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10209830,16/08/22,15/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10209844,06/09/22,06/12/22,Basic,$2099,quarterly,16/12/22,91,23.06593407,91
10209844,16/12/22,17/03/23,Basic,$1599,quarterly,,91,17.57142857,91
10209845,22/08/22,21/11/22,Premium,$10499,quarterly,21/11/22,91,115.3736264,90
10209845,21/11/22,21/11/23,Premium,$29999,yearly,,365,82.1890411,117
10209850,17/08/22,16/11/22,Standard,$2999,quarterly,16/11/22,91,32.95604396,90
10209850,16/11/22,15/02/23,Standard,$3199,quarterly,,91,35.15384615,91
10209856,01/10/22,31/12/22,Basic,$1574.25,quarterly,,91,17.29945055,91
10209884,14/10/22,14/10/23,Standard,$8999.25,yearly,,365,24.65547945,155
10209890,09/09/22,09/12/22,Standard,$3999,quarterly,,91,43.94505495,91
10209927,23/08/22,22/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10209928,17/08/22,17/08/23,Standard,$8999,yearly,,365,24.65479452,213
10209931,16/08/22,16/08/23,Standard,$8999,yearly,23/08/22,365,24.65479452,6
10209931,23/08/22,23/08/23,Premium,$29999,yearly,,365,82.1890411,207
10209942,21/08/22,20/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10209946,13/08/22,13/11/22,Standard,$2999,quarterly,24/11/22,92,32.59782609,92
10209946,24/11/22,24/02/23,Standard,$3199,quarterly,,92,34.77173913,92
10209948,22/08/22,22/08/23,Standard,$8999,yearly,,365,24.65479452,208
10209953,19/08/22,18/11/22,Basic,$1299,quarterly,28/10/22,91,14.27472527,69
10209953,28/10/22,27/01/23,Standard,$2999.25,quarterly,,91,32.95879121,91
10209972,24/08/22,23/11/22,Standard,$2999,quarterly,25/11/22,91,32.95604396,91
10209972,25/11/22,25/11/23,Standard,$4499.5,yearly,,365,12.32739726,113
10209973,21/08/22,21/11/22,Basic,$1299,quarterly,,92,14.11956522,92
10209979,24/08/22,23/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10209982,03/09/22,03/12/22,Basic,$1299,quarterly,03/12/22,91,14.27472527,90
10209982,03/12/22,04/03/23,Basic,$1599,quarterly,,91,17.57142857,91
10209985,17/08/22,16/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10209989,12/08/22,11/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10209998,19/08/22,18/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10210022,21/08/22,20/11/22,Basic,$1299,quarterly,11/09/22,91,14.27472527,20
10210022,11/09/22,11/12/22,Standard,$3999,quarterly,,91,43.94505495,91
10210060,08/01/23,09/04/23,Standard,$3199,quarterly,,91,35.15384615,69
10210084,18/08/22,17/11/22,Basic,$1299,quarterly,19/08/22,91,14.27472527,0
10210084,19/08/22,18/11/22,Standard,$2999,quarterly,18/11/22,91,32.95604396,90
10210084,18/11/22,17/02/23,Standard,$3199,quarterly,,91,35.15384615,91
10210089,13/08/22,12/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10210095,17/10/22,15/01/23,Premium,$13999,quarterly,,90,155.5444444,90
10210099,14/08/22,14/08/23,Basic,$3999,yearly,,365,10.95616438,216
10210102,19/08/22,18/11/22,Premium,$10499,quarterly,,91,115.3736264,91
10210105,26/08/22,25/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10210111,01/09/22,01/12/22,Basic,$1299,quarterly,,91,14.27472527,91
10210117,01/09/22,01/12/22,Standard,$2999,quarterly,,91,32.95604396,91
10210125,17/01/23,18/04/23,Basic,$1599,quarterly,,91,17.57142857,60
10210165,15/08/22,14/11/22,Standard,$2999,quarterly,14/11/22,91,32.95604396,90
10210165,14/11/22,13/02/23,Standard,$3199,quarterly,,91,35.15384615,91
10210180,19/08/22,18/11/22,Standard,$2999,quarterly,18/11/22,91,32.95604396,90
10210180,18/11/22,17/02/23,Standard,$3199,quarterly,,91,35.15384615,91
10210208,21/08/22,20/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10210250,14/08/22,13/11/22,Standard,$2999,quarterly,04/01/23,91,32.95604396,91
10210250,04/01/23,05/04/23,Standard,$3199,quarterly,,91,35.15384615,73
10210269,18/08/22,18/08/23,Standard,$8999,yearly,,365,24.65479452,212
10210275,14/09/22,14/12/22,Standard,$3999,quarterly,,91,43.94505495,91
10210278,19/08/22,18/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10210295,17/08/22,16/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10210304,25/10/22,25/10/23,Standard,$8999.25,yearly,,365,24.65547945,144
10210325,19/08/22,18/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10210327,15/08/22,14/11/22,Standard,$2999,quarterly,14/11/22,91,32.95604396,90
10210327,14/11/22,13/02/23,Standard,$3199,quarterly,,91,35.15384615,91
10210348,29/08/22,28/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10210356,22/08/22,22/11/22,Basic,$1299,quarterly,,92,14.11956522,92
10210398,26/09/22,26/12/22,Standard,$3999,quarterly,,91,43.94505495,91
10210403,27/11/22,27/11/23,Premium,$14999.5,yearly,,365,41.09452055,111
10210410,04/09/22,04/09/23,Standard,$8999,yearly,,365,24.65479452,195
10210418,21/08/22,21/08/23,Basic,$3999,yearly,,365,10.95616438,209
10210436,16/08/22,15/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10210437,22/08/22,23/11/22,Basic,$1299,quarterly,,93,13.96774194,93
10210440,08/09/22,06/09/23,Premium,$29999.25,yearly,,363,82.64256198,191
10210471,06/09/22,06/12/22,Standard,$3999,quarterly,,91,43.94505495,91
10210481,22/08/22,21/11/22,Basic,$1299,quarterly,16/01/23,91,14.27472527,91
10210481,16/01/23,17/04/23,Basic,$1599,quarterly,,91,17.57142857,61
10210496,24/08/22,23/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10210505,31/08/22,30/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10210519,22/08/22,21/11/22,Premium,$10499,quarterly,21/11/22,91,115.3736264,90
10210519,21/11/22,20/02/23,Premium,$9999,quarterly,28/11/22,91,109.8791209,6
10210519,28/11/22,28/11/23,Premium,$14999.5,yearly,,365,41.09452055,110
10210523,18/08/22,17/11/22,Standard,$2999,quarterly,16/01/23,91,32.95604396,91
10210523,16/01/23,17/04/23,Basic,$1599,quarterly,,91,17.57142857,61
10210536,02/09/22,24/08/23,Premium,$29999,yearly,,356,84.26685393,197
10210537,21/08/22,20/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10210544,23/08/22,09/11/22,Premium,$10499,quarterly,,78,134.6025641,78
10210563,17/08/22,16/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10210573,30/08/22,29/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10210577,17/08/22,16/11/22,Standard,$2999,quarterly,16/11/22,91,32.95604396,90
10210577,16/11/22,15/02/23,Standard,$3199,quarterly,,91,35.15384615,91
10210580,20/08/22,19/11/22,Standard,$2999,quarterly,25/11/22,91,32.95604396,91
10210580,25/11/22,24/02/23,Standard,$1599.5,quarterly,,91,17.57692308,91
10210596,23/08/22,22/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10210604,22/08/22,22/08/23,Standard,$8999,yearly,,365,24.65479452,208
10210616,18/08/22,17/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10210617,04/09/22,04/12/22,Basic,$1299,quarterly,,91,14.27472527,91
10210617,23/08/22,22/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10210626,23/08/22,22/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10210627,22/08/22,21/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10210628,24/08/22,24/08/23,Standard,$8999,yearly,,365,24.65479452,206
10210632,17/08/22,16/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10210638,20/08/22,19/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10210641,13/11/22,12/02/23,Basic,$1599,quarterly,,91,17.57142857,91
10210646,25/08/22,24/11/22,Standard,$2999,quarterly,24/11/22,91,32.95604396,90
10210646,24/11/22,23/02/23,Standard,$3199,quarterly,25/11/22,91,35.15384615,0
10210646,25/11/22,25/11/23,Standard,$4499.5,yearly,,365,12.32739726,113
10210653,25/11/22,24/02/23,Standard,$1599.5,quarterly,16/12/22,91,17.57692308,20
10210653,16/12/22,17/03/23,Premium,$9999,quarterly,,91,109.8791209,91
10210658,22/08/22,22/08/23,Premium,$29999,yearly,,365,82.1890411,208
10210660,24/08/22,24/08/23,Premium,$29999,yearly,,365,82.1890411,206
10210661,24/08/22,23/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10210700,13/09/22,13/12/22,Basic,$2099,quarterly,,91,23.06593407,91
10210752,27/08/22,26/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10210753,18/08/22,17/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10210756,24/08/22,23/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10210773,23/08/22,23/08/23,Standard,$8999,yearly,,365,24.65479452,207
10210774,01/09/22,01/12/22,Standard,$2999,quarterly,,91,32.95604396,91
10210776,18/08/22,17/11/22,Standard,$2999,quarterly,26/09/22,91,32.95604396,38
10210776,26/09/22,26/12/22,Premium,$13999,quarterly,,91,153.8351648,91
10210834,25/08/22,24/11/22,Standard,$2999,quarterly,24/11/22,91,32.95604396,90
10210834,24/11/22,23/02/23,Standard,$3199,quarterly,,91,35.15384615,91
10210835,23/08/22,22/11/22,Standard,$2999,quarterly,22/11/22,91,32.95604396,90
10210835,22/11/22,21/02/23,Standard,$3199,quarterly,,91,35.15384615,91
10210837,24/08/22,23/11/22,Standard,$2999,quarterly,19/11/22,91,32.95604396,86
10210837,19/11/22,19/11/23,Standard,$8999,yearly,,365,24.65479452,119
10210841,19/08/22,18/11/22,Basic,$1299,quarterly,02/10/22,91,14.27472527,43
10210841,02/10/22,01/01/23,Standard,$3999,quarterly,15/01/23,91,43.94505495,91
10210841,15/01/23,16/04/23,Standard,$3199,quarterly,,91,35.15384615,62
10210845,19/08/22,18/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10210892,24/09/22,24/09/23,Standard,$11999,yearly,,365,32.8739726,175
10210908,26/08/22,26/08/23,Standard,$8999,yearly,,365,24.65479452,204
10210914,20/08/22,19/11/22,Standard,$2999,quarterly,31/10/22,91,32.95604396,71
10210914,31/10/22,31/10/23,Standard,$8999.25,yearly,,365,24.65547945,138
10210921,12/10/22,11/01/23,Basic,$1574.25,quarterly,,91,17.29945055,91
10210924,15/10/22,14/01/23,Basic,$1574.25,quarterly,,91,17.29945055,91
10210926,09/12/22,10/03/23,Standard,$3199,quarterly,,91,35.15384615,91
10210933,24/08/22,23/11/22,Standard,$2999,quarterly,16/01/23,91,32.95604396,91
10210933,16/01/23,17/04/23,Standard,$3199,quarterly,,91,35.15384615,61
10210961,22/08/22,21/11/22,Standard,$2999,quarterly,21/11/22,91,32.95604396,90
10210961,21/11/22,20/02/23,Standard,$3199,quarterly,29/11/22,91,35.15384615,7
10210961,29/11/22,28/02/23,Premium,$4999.5,quarterly,,91,54.93956044,91
10210966,20/08/22,20/08/23,Basic,$3999,yearly,,365,10.95616438,210
10210999,20/08/22,19/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10211005,28/08/22,27/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10211013,22/08/22,21/11/22,Premium,$10499,quarterly,,91,115.3736264,91
10211027,20/08/22,19/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10211029,22/08/22,22/08/23,Standard,$8999,yearly,,365,24.65479452,208
10211048,13/11/22,13/02/23,Basic,$1599,quarterly,,92,17.38043478,92
10211051,21/08/22,20/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10211066,22/08/22,21/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10211075,24/08/22,24/08/23,Standard,$8999,yearly,,365,24.65479452,206
10211099,29/11/22,29/11/23,Standard,$4499.5,yearly,,365,12.32739726,109
10211099,27/08/22,27/11/22,Basic,$1299,quarterly,,92,14.11956522,92
10211102,29/11/22,29/11/23,Standard,$4499.5,yearly,,365,12.32739726,109
10211103,21/08/22,20/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10211115,28/08/22,27/11/22,Basic,$1299,quarterly,,91,14.27472527,91
10211115,21/08/22,20/11/22,Standard,$2999,quarterly,16/11/22,91,32.95604396,86
10211115,16/11/22,15/02/23,Premium,$9999,quarterly,13/12/22,91,109.8791209,26
10211115,13/12/22,16/11/23,Standard,$8999,yearly,,338,26.62426036,95
10211133,29/08/22,28/11/22,Standard,$2999,quarterly,,91,32.95604396,91
10211150,25/08/22,25/08/23,Standard,$8999,yearly,,365,24.65479452,205
10211151,31/08/22,30/11/22,Standard,$2999,quarterly,15/12/22,91,32.95604396,91
10211151,15/12/22,16/03/23,Standard,$3199,quarterly,,91,35.15384615,91
